Time,Vel_X,Vel_Y,Vel_Z,Total
1186.343000,0.095301,-0.002699,0.015965,0.096667
1186.556000,0.043489,-0.002491,-0.086296,0.096667
1186.776000,0.008847,-0.000794,-0.096258,0.096667
1186.993000,-0.006844,-0.000452,-0.096423,0.096667
1187.197000,-0.012451,-0.000589,-0.095860,0.096667
1187.428000,-0.007813,-0.000942,-0.096346,0.096667
1187.644000,-0.008087,-0.001286,-0.096319,0.096667
1187.850000,-0.060869,-0.003690,-0.075005,0.096667
1188.070000,-0.042976,0.001080,0.086581,0.096667
1188.283000,-0.035000,0.003115,0.090054,0.096667
1188.500000,-0.014457,0.004974,0.095450,0.096667
1188.724000,0.021047,0.005055,0.094212,0.096667
1188.949000,0.031261,0.003468,0.091406,0.096667
1189.152000,0.032716,0.001660,0.090947,0.096667
1189.379000,0.034645,0.000070,0.090245,0.096667
1189.594000,0.067373,-0.003435,0.035308,0.076142
1189.806000,0.001476,-0.000701,-0.096653,0.096667
1190.027000,0.000470,-0.000511,-0.096664,0.096667
1190.226000,-0.004149,-0.000453,-0.096577,0.096667
1190.452000,-0.005813,-0.000785,-0.096489,0.096667
1190.669000,-0.006761,-0.001287,-0.096421,0.096667
1190.885000,-0.009503,-0.001840,-0.096181,0.096667
1191.099000,-0.051332,-0.004177,-0.067707,0.085069
1191.318000,-0.009046,0.002002,0.096222,0.096667
1191.544000,-0.008329,0.002335,0.096279,0.096667
1191.765000,-0.004315,0.002710,0.096532,0.096667
1191.978000,0.000000,0.000000,0.000000,0.000000
1192.192000,-0.029848,0.085229,0.034490,0.096667
1192.405000,-0.041217,-0.008771,0.086998,0.096667
1192.609000,-0.022134,-0.004952,0.093968,0.096667
1192.839000,-0.063105,-0.011028,0.072391,0.096667
1193.049000,-0.095497,-0.011358,-0.009785,0.096667
1193.267000,-0.069703,-0.021332,-0.063489,0.096667
1193.484000,0.038751,-0.029895,-0.083361,0.096667
1193.701000,0.070051,-0.020405,-0.063411,0.096667
1193.918000,0.070141,-0.018345,-0.063939,0.096667
1194.133000,0.028918,-0.054409,-0.074484,0.096667
1194.363000,-0.041911,-0.082007,0.029373,0.096667
1194.571000,-0.051457,-0.065526,0.049020,0.096667
1194.787000,-0.046469,-0.075955,0.037629,0.096667
1195.011000,0.056075,-0.069137,0.037684,0.096667
1195.222000,-0.004101,-0.004070,0.096494,0.096667
1195.437000,-0.074187,0.010917,0.061005,0.096667
1195.656000,-0.093963,0.002216,0.022593,0.096667
1195.874000,-0.091055,0.001128,0.032436,0.096667
1196.078000,-0.050116,0.019656,0.080290,0.096667
1196.311000,0.096279,-0.003193,0.008032,0.096667
1196.524000,0.094196,-0.005180,-0.021087,0.096667
1196.735000,0.081333,-0.001938,-0.052208,0.096667
1196.957000,0.034424,0.007453,-0.090022,0.096667
1197.175000,-0.011938,-0.027370,-0.091939,0.096667
1197.395000,-0.063717,-0.061575,0.038641,0.096667
1197.600000,-0.068707,-0.062627,0.026491,0.096667
1197.819000,-0.049211,-0.082083,-0.013605,0.096667
1198.032000,0.053439,-0.036412,-0.071854,0.096667
1198.259000,0.063794,0.041170,-0.059831,0.096667
1198.473000,-0.056500,0.060734,0.049634,0.096667
1198.687000,-0.074118,0.032290,0.052994,0.096667
1198.905000,-0.055766,0.020822,0.076164,0.096667
1199.117000,0.000210,0.023306,0.093815,0.096667
1199.339000,0.054876,0.022621,0.076298,0.096667
1199.557000,0.081415,0.015634,0.049716,0.096667
1199.766000,0.095113,0.007083,0.015742,0.096667
1199.984000,0.020549,-0.002025,-0.094436,0.096667
1200.192000,0.004860,-0.000966,-0.096540,0.096667
1200.418000,-0.009681,-0.000592,-0.096179,0.096667
1200.641000,-0.009718,-0.000696,-0.096174,0.096667
1200.863000,-0.004848,-0.000757,-0.096542,0.096667
1201.077000,-0.011666,-0.001076,-0.095954,0.096667
1201.291000,-0.096575,-0.004042,0.001142,0.096667
1201.496000,-0.042028,0.001164,0.087045,0.096667
1201.720000,-0.035585,0.003268,0.089819,0.096667
1201.938000,-0.013005,0.005279,0.095642,0.096667
1202.148000,-0.004862,0.059880,-0.075731,0.096667
1202.367000,-0.070735,-0.065775,-0.003833,0.096667
1202.587000,-0.034368,-0.016098,0.088905,0.096667
1202.814000,-0.024656,-0.005540,0.093305,0.096667
1203.016000,-0.052457,-0.002014,0.081171,0.096667
1203.228000,-0.071394,-0.002026,0.065140,0.096667
1203.447000,-0.055406,0.003412,0.079139,0.096667
1203.677000,0.028599,0.019664,0.090221,0.096667
1203.886000,0.095527,0.014150,0.004329,0.096667
1204.103000,0.088204,0.015486,-0.036397,0.096667
1204.323000,0.045675,0.024995,-0.081446,0.096667
1204.537000,0.016080,0.018033,-0.093598,0.096667
1204.756000,-0.035774,-0.084525,-0.030335,0.096667
1204.980000,-0.037711,-0.083493,0.030843,0.096667
1205.195000,-0.030731,-0.091155,0.009531,0.096667
1205.401000,0.004365,-0.072675,-0.063590,0.096667
1205.617000,0.023389,-0.005269,-0.093646,0.096667
1205.837000,-0.036811,0.087447,0.018506,0.096667
1206.053000,-0.057959,0.036619,0.068149,0.096667
1206.278000,-0.046631,-0.002756,0.084631,0.096667
1206.492000,-0.007199,-0.005386,0.096248,0.096667
1206.700000,0.043049,0.010642,0.085895,0.096667
1206.910000,0.068576,0.029387,0.061466,0.096667
1207.136000,0.063380,0.070986,0.016981,0.096667
1207.364000,0.039536,0.069140,-0.043693,0.090843
1207.576000,0.005130,-0.000294,-0.096530,0.096667
1207.786000,-0.025286,-0.093278,0.002071,0.096667
1208.001000,-0.017105,-0.091412,-0.026376,0.096667
1208.208000,0.003996,-0.044898,-0.085514,0.096667
1208.435000,0.008232,-0.007208,-0.096045,0.096667
1208.672000,0.005031,0.010270,-0.095988,0.096667
1208.873000,-0.033990,0.086034,-0.028058,0.096667
1209.094000,-0.031714,0.028973,0.086598,0.096667
1209.316000,-0.010656,0.013618,0.095108,0.096667
1209.520000,0.009822,0.009806,0.095665,0.096667
1209.728000,0.019305,0.007715,0.094405,0.096667
1209.958000,0.019856,0.006458,0.094385,0.096667
1210.170000,0.019191,0.000254,0.094742,0.096667
1210.386000,0.028803,-0.011626,0.091540,0.096667
1210.597000,0.026514,-0.050686,-0.077926,0.096667
1210.823000,0.001509,-0.008024,-0.096321,0.096667
1211.040000,-0.000975,0.000665,-0.096659,0.096667
1211.250000,-0.002587,0.003716,-0.096561,0.096667
1211.466000,-0.005466,-0.001355,-0.096503,0.096667
1211.694000,-0.009791,-0.015456,-0.094919,0.096667
1211.905000,-0.015490,-0.038488,-0.087311,0.096667
1212.120000,-0.006312,0.086981,-0.041701,0.096667
1212.329000,-0.027063,-0.004505,0.092692,0.096667
1212.559000,0.005023,-0.070373,0.066083,0.096667
1212.779000,-0.021390,-0.042381,0.084207,0.096667
1212.988000,-0.023689,-0.024271,0.090522,0.096667
1213.202000,-0.024593,-0.017435,0.091846,0.096667
1213.416000,-0.031159,-0.014985,0.090272,0.096667
1213.631000,-0.025695,-0.015684,0.091860,0.096667
1213.852000,0.023373,-0.023831,0.090721,0.096667
1214.068000,0.087112,-0.039565,-0.013804,0.096667
1214.283000,0.059587,-0.025101,-0.071859,0.096667
1214.511000,0.032641,-0.018573,-0.089073,0.096667
1214.727000,0.007629,-0.034989,-0.089789,0.096667
1214.952000,-0.015855,-0.077338,-0.055784,0.096667
1215.144000,-0.027163,-0.088649,-0.027349,0.096667
1215.367000,-0.015600,-0.080925,-0.050520,0.096667
1215.588000,0.009662,-0.049019,-0.082754,0.096667
1215.803000,-0.058638,-0.027450,-0.055421,0.085226
1216.025000,-0.045128,0.027899,0.080806,0.096667
1216.233000,-0.056757,0.005926,0.078025,0.096667
1216.453000,-0.045071,-0.004145,0.085416,0.096667
1216.675000,0.004574,0.002188,0.096534,0.096667
1216.883000,0.060366,0.011180,0.074669,0.096667
1217.110000,0.086051,0.017319,0.040493,0.096667
1217.312000,0.075141,0.037094,-0.048191,0.096667
1217.540000,0.004218,-0.011142,-0.095930,0.096667
1217.762000,-0.033826,-0.087053,-0.024940,0.096667
1217.965000,-0.042055,-0.087039,0.000078,0.096667
1218.190000,-0.026023,-0.085183,-0.037565,0.096667
1218.403000,0.011382,-0.039070,-0.087684,0.096667
1218.620000,0.024603,-0.002733,-0.093443,0.096667
1218.839000,0.013686,0.035536,-0.088850,0.096667
1219.054000,-0.039690,0.050760,0.072059,0.096667
1219.266000,-0.037759,0.024750,0.085476,0.096667
1219.492000,-0.016940,0.019850,0.093078,0.096667
1219.712000,0.020210,0.019161,0.092568,0.096667
1219.936000,0.032147,0.013263,0.090195,0.096667
1220.135000,0.035711,0.006613,0.089585,0.096667
1220.359000,0.040453,-0.013505,0.086750,0.096667
1220.569000,0.024385,-0.086510,-0.035579,0.096667
1220.784000,-0.001421,-0.055518,-0.079121,0.096667
1221.004000,-0.003753,-0.038912,-0.088409,0.096667
1221.216000,-0.002301,-0.014974,-0.095472,0.096667
1221.433000,-0.002918,-0.004379,-0.096523,0.096667
1221.647000,-0.003954,-0.001770,-0.096570,0.096667
1221.870000,-0.008809,0.003358,-0.096206,0.096667
1222.087000,-0.010431,0.090539,0.032223,0.096667
1222.305000,-0.027711,0.003770,0.092533,0.096667
1222.529000,-0.015675,0.019152,-0.093445,0.096667
1222.736000,-0.008047,0.006118,-0.096137,0.096667
1222.946000,-0.002446,-0.006366,-0.096426,0.096667
1223.169000,0.002717,-0.025485,-0.093207,0.096667
1223.386000,-0.012173,-0.063385,-0.071963,0.096667
1223.604000,-0.025479,-0.092545,-0.011433,0.096667
1223.828000,-0.009763,-0.061991,0.073527,0.096667
1224.044000,-0.005172,0.026077,0.092939,0.096667
1224.255000,-0.015527,0.016607,0.093955,0.096667
1224.471000,-0.026235,0.004832,0.092913,0.096667
1224.677000,-0.032781,0.002647,0.090900,0.096667
1224.902000,-0.014870,0.023333,0.092622,0.096667
1225.109000,0.034614,0.038248,0.081752,0.096667
1225.350000,0.069756,0.028621,0.060493,0.096667
1225.557000,0.088416,-0.027696,-0.027568,0.096667
1225.768000,0.010431,-0.076356,-0.058356,0.096667
1225.990000,-0.006182,-0.083724,-0.047922,0.096667
1226.200000,-0.004729,-0.063151,-0.073034,0.096667
1226.418000,0.000067,-0.023559,-0.093752,0.096667
1226.643000,0.000706,-0.004392,-0.096564,0.096667
1226.855000,-0.001632,0.001200,-0.096645,0.096667
1227.075000,-0.033804,0.020296,-0.088260,0.096667
1227.298000,-0.028538,0.020468,0.090061,0.096667
1227.504000,-0.020992,0.015992,0.092995,0.096667
1227.723000,-0.000399,0.012633,0.095837,0.096667
1227.938000,0.017784,0.006645,0.094784,0.096667
1228.154000,0.023022,0.003003,0.093837,0.096667
1228.376000,0.021476,0.001471,0.094240,0.096667
1228.576000,0.022325,-0.000252,0.094053,0.096667
1228.795000,0.050345,-0.017335,0.062904,0.082414
1229.027000,-0.002062,-0.003383,-0.096585,0.096667
1229.246000,-0.001106,-0.004719,-0.096545,0.096667
1229.460000,-0.004635,-0.009237,-0.096113,0.096667
1229.671000,-0.006031,-0.012195,-0.095704,0.096667
1229.887000,-0.007369,-0.014949,-0.095219,0.096667
1230.106000,-0.007540,-0.017311,-0.094805,0.096667
1230.317000,-0.005547,-0.017490,-0.094909,0.096667
1230.538000,-0.009467,0.031890,0.090763,0.096667
1230.755000,-0.006618,0.015792,0.095138,0.096667
1230.978000,-0.006780,0.016974,0.094923,0.096667
1231.184000,-0.003442,0.012690,0.095768,0.096667
1231.408000,0.001940,0.010623,0.096062,0.096667
1231.625000,0.008812,0.010914,0.095643,0.096667
1231.826000,0.012761,0.002014,0.095800,0.096667
1232.061000,0.007934,0.086570,-0.042274,0.096667
1232.262000,-0.031384,-0.006078,0.091228,0.096667
1232.492000,-0.009582,0.004210,0.096098,0.096667
1232.696000,-0.076081,0.039990,0.044238,0.096667
1232.932000,-0.073069,0.018206,-0.060613,0.096667
1233.143000,-0.042131,0.015984,-0.085522,0.096667
1233.353000,0.036166,0.008643,-0.089229,0.096667
1233.570000,0.061495,-0.002275,-0.074549,0.096667
1233.785000,0.040025,0.000239,-0.087991,0.096667
1234.010000,0.017022,0.001099,-0.095150,0.096667
1234.228000,0.005354,0.000455,-0.090700,0.090859
1234.433000,-0.006590,-0.001403,-0.035613,0.036244
1234.653000,-0.032189,-0.002580,0.091113,0.096667
1234.867000,-0.018298,0.000016,0.094919,0.096667
1235.079000,-0.038831,0.001574,0.088510,0.096667
1235.314000,-0.073558,0.002678,0.062662,0.096667
1235.528000,-0.073737,0.004811,0.062323,0.096667
1235.734000,-0.039693,0.009342,0.087645,0.096667
1235.963000,0.072465,0.006586,0.063639,0.096667
1236.172000,0.096590,-0.001317,0.003622,0.096667
1236.386000,0.089627,-0.003443,-0.036050,0.096667
1236.609000,0.038305,-0.002587,-0.088716,0.096667
1236.827000,0.013975,-0.001410,-0.095641,0.096667
1237.050000,-0.005070,-0.001235,-0.096526,0.096667
1237.249000,-0.007626,-0.000659,-0.096363,0.096667
1237.471000,-0.001671,-0.000153,-0.096652,0.096667
1237.690000,-0.017876,-0.000173,-0.094999,0.096667
1237.917000,-0.058238,-0.001850,0.077132,0.096667
1238.120000,-0.047460,0.000743,0.084210,0.096667
1238.339000,-0.053335,0.002891,0.080569,0.096667
1238.560000,-0.033854,0.005915,0.090351,0.096667
1238.773000,0.014590,0.007461,0.095268,0.096667
1238.987000,0.054553,0.004896,0.079652,0.096667
1239.195000,0.069309,0.001628,0.067365,0.096667
1239.420000,0.093460,-0.002653,0.024550,0.096667
1239.644000,0.014062,-0.002999,-0.095591,0.096667
1239.862000,0.007790,-0.001775,-0.096336,0.096667
1240.070000,-0.000013,-0.001005,-0.096661,0.096667
1240.296000,-0.002682,-0.000503,-0.096628,0.096667
1240.515000,-0.003037,-0.000119,-0.096619,0.096667
1240.722000,-0.013395,-0.000242,-0.095734,0.096667
1240.938000,-0.093972,-0.004297,-0.022255,0.096667
1241.150000,-0.023947,0.000493,0.093652,0.096667
1241.368000,-0.020008,0.002013,0.094552,0.096667
1241.592000,-0.003570,0.003403,0.096541,0.096667
1241.802000,0.010194,0.003755,0.096054,0.096667
1242.022000,0.046087,0.071088,-0.046550,0.096667
1242.244000,-0.040241,0.073474,0.048235,0.096667
1242.446000,-0.057448,-0.007342,0.077397,0.096667
1242.671000,-0.037591,-0.006361,0.088831,0.096667
1242.889000,-0.076303,-0.014795,0.057475,0.096667
1243.107000,-0.095562,-0.014529,-0.001160,0.096667
1243.324000,-0.092544,-0.020104,-0.019385,0.096667
1243.536000,0.039664,-0.039942,-0.078587,0.096667
1243.754000,0.077019,-0.017345,-0.055783,0.096667
1243.975000,0.078960,-0.009818,-0.054894,0.096667
1244.201000,0.050537,-0.010577,-0.081723,0.096667
1244.401000,0.011957,-0.027689,-0.091841,0.096667
1244.636000,-0.071539,-0.063907,0.011937,0.096667
1244.835000,-0.078538,-0.044687,0.034342,0.096667
1245.058000,-0.071417,-0.063883,0.012769,0.096667
1245.276000,0.061539,-0.068245,0.030001,0.096667
1245.497000,0.007178,-0.019105,0.094488,0.096667
1245.707000,-0.083064,0.020444,0.045021,0.096667
1245.926000,-0.089758,0.019037,0.030424,0.096667
1246.135000,-0.071569,0.019653,0.061936,0.096667
1246.351000,0.003509,0.018216,0.094870,0.096667
1246.562000,0.085176,0.000937,0.045701,0.096667
1246.794000,0.096625,-0.001670,0.002288,0.096667
1247.005000,0.080945,0.007466,-0.052313,0.096667
1247.222000,0.024876,0.016064,-0.092019,0.096667
1247.445000,-0.057031,-0.036835,-0.068812,0.096667
1247.649000,-0.078187,-0.054914,0.014685,0.096667
1247.877000,-0.074295,-0.061402,-0.007378,0.096667
1248.088000,-0.003119,-0.061957,-0.074135,0.096667
1248.313000,0.054105,-0.006923,-0.079807,0.096667
1248.530000,0.043056,0.049770,-0.070807,0.096667
1248.737000,-0.052579,0.039833,0.070663,0.096667
1248.947000,-0.061659,0.026197,0.069687,0.096667
1249.167000,-0.029797,0.025253,0.088424,0.096667
1249.393000,0.015356,0.019247,0.093478,0.096667
1249.604000,0.042440,0.007923,0.086490,0.096667
1249.818000,0.055799,-0.003089,0.078876,0.096667
1250.035000,0.069650,-0.030249,0.059819,0.096667
1250.253000,-0.000727,-0.077125,-0.058273,0.096667
1250.467000,-0.007425,-0.061777,-0.073979,0.096667
1250.682000,-0.009373,-0.038453,-0.088193,0.096667
1250.905000,0.001972,-0.011839,-0.095919,0.096667
1251.122000,0.001727,-0.001108,-0.096645,0.096667
1251.345000,-0.000401,0.002414,-0.096636,0.096667
1251.560000,-0.017986,0.015627,-0.093684,0.096667
1251.761000,-0.014606,0.032388,0.089901,0.096667
1251.993000,0.000000,0.000000,0.000000,0.000000
1252.205000,-0.041596,0.006211,-0.087038,0.096667
1252.423000,-0.052996,-0.002248,-0.080814,0.096667
1252.638000,-0.095157,-0.007515,0.015267,0.096667
1252.858000,-0.023414,0.000327,0.093788,0.096667
1253.073000,-0.042338,0.002217,0.086874,0.096667
1253.286000,-0.050288,0.003903,0.082464,0.096667
1253.502000,-0.021464,0.006359,0.094039,0.096667
1253.720000,0.028356,0.005647,0.092241,0.096667
1253.934000,0.059394,0.001945,0.076243,0.096667
1254.148000,0.075793,-0.002501,0.059947,0.096667
1254.371000,0.084568,-0.008580,-0.046034,0.096667
1254.587000,0.003203,-0.001174,-0.096606,0.096667
1254.796000,-0.004989,-0.004286,-0.096443,0.096667
1255.012000,-0.017586,-0.008268,-0.094693,0.096667
1255.246000,-0.012378,-0.008452,-0.095498,0.096667
1255.453000,-0.003535,-0.005618,-0.096439,0.096667
1255.669000,-0.005104,-0.003521,-0.096468,0.096667
1255.893000,-0.076311,-0.000230,0.059338,0.096667
1256.104000,-0.024486,0.003349,0.093454,0.096667
1256.320000,-0.008875,0.004510,0.096153,0.096667
1256.541000,0.009962,0.005028,0.096020,0.096667
1256.755000,0.016805,0.004886,0.095069,0.096667
1256.965000,0.016961,0.004513,0.095060,0.096667
1257.182000,0.018131,0.005523,0.094790,0.096667
1257.407000,0.016421,0.002567,0.095227,0.096667
1257.627000,0.010617,-0.035675,-0.089213,0.096667
1257.842000,-0.001291,-0.015466,-0.095413,0.096667
1258.055000,0.000248,-0.011040,-0.096034,0.096667
1258.281000,0.001136,-0.005524,-0.096502,0.096667
1258.489000,0.000057,-0.002505,-0.096634,0.096667
1258.707000,-0.001232,-0.001438,-0.096648,0.096667
1258.916000,-0.005859,-0.001823,-0.096472,0.096667
1259.140000,-0.035893,-0.003983,-0.089668,0.096667
1259.361000,-0.011947,0.001992,0.095905,0.096667
1259.568000,-0.011462,0.002503,0.095952,0.096667
1259.785000,-0.009770,0.003366,0.096113,0.096667
1259.999000,-0.000622,0.004416,0.096564,0.096667
1260.218000,0.007542,0.004091,0.096285,0.096667
1260.428000,0.013702,0.002065,0.095668,0.096667
1260.652000,0.023138,0.000748,0.093854,0.096667
1260.869000,0.040348,-0.000975,0.087838,0.096667
1261.082000,0.004084,-0.000487,-0.096579,0.096667
1261.300000,0.004837,-0.000459,-0.096544,0.096667
1261.509000,-0.000459,-0.000329,-0.096665,0.096667
1261.732000,-0.004317,-0.000533,-0.096569,0.096667
1261.955000,-0.005777,-0.001027,-0.096488,0.096667
1262.178000,-0.002186,0.002245,-0.096616,0.096667
1262.394000,-0.007612,-0.000665,-0.096364,0.096667
1262.599000,-0.009733,-0.001105,-0.096169,0.096667
1262.816000,-0.013866,-0.001765,-0.095651,0.096667
1263.041000,-0.049684,-0.004108,-0.069360,0.085417
1263.264000,-0.008197,0.001705,0.096303,0.096667
1263.472000,-0.007988,0.002047,0.096314,0.096667
1263.691000,-0.004407,0.002435,0.096535,0.096667
1263.904000,-0.000886,0.002633,0.096627,0.096667
1264.121000,0.002636,0.002620,0.096595,0.096667
1264.331000,0.005565,0.002384,0.096477,0.096667
1264.549000,0.010951,0.001878,0.096026,0.096667
1264.769000,0.020939,0.001035,0.094366,0.096667
1264.996000,0.036517,-0.001497,-0.028193,0.046159
1265.198000,0.016317,-0.001666,-0.095265,0.096667
1265.427000,0.005376,-0.015347,-0.095289,0.096667
1265.651000,0.000840,-0.000505,-0.096662,0.096667
1265.866000,-0.002400,-0.000574,-0.096635,0.096667
1266.072000,-0.004020,-0.000816,-0.096580,0.096667
1266.291000,-0.007728,-0.001296,-0.096349,0.096667
1266.512000,-0.013550,-0.002048,-0.095690,0.096667
1266.735000,-0.053828,-0.001523,0.080279,0.096667
1266.933000,-0.015361,0.001894,0.095420,0.096667
1267.154000,-0.011866,0.002568,0.095901,0.096667
1267.375000,-0.004280,0.003145,0.096521,0.096667
1267.601000,0.005990,0.003111,0.096431,0.096667
1267.798000,0.011027,0.002527,0.096002,0.096667
1268.023000,0.016307,0.001616,0.095268,0.096667
1268.232000,0.020520,0.000669,0.094461,0.096667
1268.453000,0.043379,-0.001135,0.068098,0.080749
1268.673000,0.005900,-0.000826,-0.096483,0.096667
1268.888000,0.002266,-0.000597,-0.096638,0.096667
1269.104000,0.000436,-0.000523,-0.096664,0.096667
1269.312000,-0.002510,-0.000668,-0.096632,0.096667
1269.539000,-0.004541,-0.000984,-0.096555,0.096667
1269.759000,-0.005999,-0.001438,-0.096470,0.096667
1269.967000,-0.009129,-0.002013,-0.096214,0.096667
1270.185000,-0.063757,-0.003180,0.031942,0.071382
1270.397000,-0.014138,0.001887,0.095609,0.096667
1270.621000,-0.011595,0.002457,0.095937,0.096667
1270.828000,-0.006621,0.002940,0.096395,0.096667
1271.053000,0.001208,0.003077,0.096610,0.096667
1271.273000,0.009282,0.002645,0.096184,0.096667
1271.485000,0.015530,0.001774,0.095395,0.096667
1271.703000,0.022589,0.000627,0.093988,0.096667
1271.908000,0.049791,-0.001374,0.080290,0.094485
1272.136000,-0.012613,0.000547,0.095839,0.096667
1272.363000,-0.004363,0.000806,0.096565,0.096667
1272.578000,-0.023524,-0.000323,-0.093760,0.096667
1272.787000,-0.022686,-0.001421,-0.093956,0.096667
1273.003000,-0.000798,-0.002423,-0.096633,0.096667
1273.219000,0.018401,-0.001719,-0.094884,0.096667
1273.445000,0.012469,-0.000981,-0.095854,0.096667
1273.655000,0.007295,-0.000782,-0.096388,0.096667
1273.874000,-0.005582,-0.001504,-0.096494,0.096667
1274.079000,-0.018498,0.000160,0.094880,0.096667
1274.304000,-0.011402,0.001186,0.095985,0.096667
1274.523000,-0.020001,0.001796,0.094558,0.096667
1274.749000,-0.036381,0.002846,0.089514,0.096667
1274.960000,-0.036003,0.004524,0.089598,0.096667
1275.161000,-0.001386,0.005552,0.096497,0.096667
1275.383000,0.038132,0.003609,0.088755,0.096667
1275.604000,0.061680,0.000370,0.074430,0.096667
1275.832000,0.085268,-0.002857,0.045449,0.096667
1276.045000,0.002547,-0.000744,-0.096630,0.096667
1276.251000,0.002210,-0.000477,-0.096640,0.096667
1276.469000,-0.003281,-0.000319,-0.096610,0.096667
1276.693000,-0.005372,-0.000458,-0.096516,0.096667
1276.901000,-0.006469,-0.000905,-0.096446,0.096667
1277.117000,-0.010660,-0.001620,-0.096063,0.096667
1277.347000,-0.048102,-0.003790,-0.083763,0.096667
1277.555000,-0.009281,0.002421,0.096190,0.096667
1277.770000,-0.012349,0.002852,0.095832,0.096667
1277.985000,0.003000,0.003477,0.096558,0.096667
1278.199000,0.010398,0.003121,0.096055,0.096667
1278.436000,0.011080,0.002459,0.095998,0.096667
1278.638000,0.012674,0.001723,0.095817,0.096667
1278.862000,0.014515,0.001007,0.095565,0.096667
1279.076000,0.022431,0.000218,0.094028,0.096667
1279.286000,0.003246,-0.000844,-0.096608,0.096667
1279.502000,0.004856,-0.000912,-0.096540,0.096667
1279.718000,0.001176,-0.000706,-0.096657,0.096667
1279.935000,0.000946,-0.000703,-0.096659,0.096667
1280.148000,-0.002144,-0.000853,-0.096639,0.096667
1280.363000,-0.004099,-0.001125,-0.096573,0.096667
1280.585000,-0.007885,-0.001662,-0.096330,0.096667
1280.800000,-0.036849,-0.003610,-0.089295,0.096667
1281.016000,-0.013605,0.001633,0.095691,0.096667
1281.242000,-0.014820,0.002163,0.095499,0.096667
1281.453000,-0.015173,0.002827,0.095427,0.096667
1281.673000,-0.003191,0.003447,0.096552,0.096667
1281.888000,0.008080,0.003210,0.096275,0.096667
1282.097000,0.025646,0.088130,-0.030328,0.096667
1282.312000,-0.047551,0.002218,0.084134,0.096667
1282.527000,-0.034158,-0.001173,0.090423,0.096667
1282.747000,-0.072408,-0.007618,0.063589,0.096667
1282.968000,-0.060979,-0.011794,-0.074074,0.096667
1283.182000,-0.014646,-0.019460,-0.093548,0.096667
1283.398000,0.043402,-0.017711,-0.084540,0.096667
1283.630000,0.055746,-0.015974,-0.077341,0.096667
1283.840000,0.017857,-0.043273,-0.084576,0.096667
1284.056000,-0.049293,-0.082557,0.009951,0.096667
1284.269000,-0.048936,-0.075918,0.034440,0.096667
1284.484000,0.080359,-0.052624,-0.010844,0.096667
1284.703000,-0.006948,0.013130,0.095518,0.096667
1284.924000,-0.022289,0.007159,0.093789,0.096667
1285.141000,-0.069925,-0.002654,0.066692,0.096667
1285.361000,-0.086628,-0.003000,0.042791,0.096667
1285.570000,-0.074878,0.017823,0.058481,0.096667
1285.787000,0.063481,0.053231,0.049811,0.096667
1286.008000,0.093452,0.009894,-0.022655,0.096667
1286.231000,0.086961,0.003975,-0.042028,0.096667
1286.437000,0.049416,0.004308,-0.082970,0.096667
1286.650000,-0.011176,-0.018844,-0.094151,0.096667
1286.871000,-0.080550,-0.047867,0.023770,0.096667
1287.088000,-0.079598,-0.050305,0.021864,0.096667
1287.311000,-0.060112,-0.075237,0.008393,0.096667
1287.524000,0.036294,-0.081877,-0.036379,0.096667
1287.735000,0.074734,-0.009035,-0.060643,0.096667
1287.954000,0.011737,0.095816,-0.005088,0.096667
1288.170000,-0.057362,0.052030,0.057853,0.096667
1288.391000,-0.063799,0.020207,0.069755,0.096667
1288.601000,-0.030478,0.010905,0.091086,0.096667
1288.825000,0.028733,0.011577,0.091569,0.096667
1289.047000,0.073439,0.013136,0.061470,0.096667
1289.245000,0.089260,0.023901,0.028387,0.096667
1289.475000,0.047122,0.045690,-0.070967,0.096667
1289.686000,-0.002716,0.000496,-0.096627,0.096667
1289.904000,-0.000607,-0.000933,-0.096660,0.096667
1290.117000,-0.005171,-0.000580,-0.096527,0.096667
1290.333000,-0.003645,-0.000278,-0.096598,0.096667
1290.548000,-0.007948,-0.000039,-0.096339,0.096667
1290.767000,-0.057346,-0.002290,-0.077786,0.096667
1290.980000,-0.030996,0.000080,0.091562,0.096667
1291.208000,-0.033130,0.001758,0.090795,0.096667
1291.432000,-0.014887,0.003824,0.095437,0.096667
1291.656000,0.008881,0.004695,0.096143,0.096667
1291.854000,0.022568,0.004104,0.093906,0.096667
1292.067000,0.028191,0.078222,-0.049306,0.096667
1292.288000,-0.049502,0.023663,0.079587,0.096667
1292.511000,-0.045836,-0.009858,0.084536,0.096667
1292.728000,-0.026553,-0.007122,0.092675,0.096667
1292.944000,-0.075062,-0.015593,0.058882,0.096667
1293.145000,-0.095535,-0.014694,0.001273,0.096667
1293.367000,-0.084368,-0.026888,-0.038776,0.096667
1293.591000,0.048458,-0.035393,-0.075787,0.096667
1293.808000,0.075286,-0.020163,-0.057184,0.096667
1294.020000,0.073421,-0.015703,-0.060887,0.096667
1294.242000,0.038103,-0.039439,-0.079606,0.096667
1294.453000,-0.044274,-0.084242,0.016959,0.096667
1294.670000,-0.058977,-0.060140,0.047428,0.096667
1294.876000,-0.059649,-0.063715,0.041555,0.096667
1295.097000,0.000057,-0.095018,0.017775,0.096667
1295.319000,0.053695,-0.035292,0.072220,0.096667
1295.536000,-0.055438,0.013556,0.078021,0.096667
1295.762000,-0.094229,0.010951,0.018587,0.096667
